event_type,minute_offset,n_events,mean_cum_ret_bps,mean_abs_cum_ret_bps,std_cum_ret_bps,p90_abs
GDP,29,6,-11.633262760232613,22.852472898446944,25.41564635096631,36.60916872594455
GDP,30,6,-11.939929397387454,23.99328885762016,26.18680888928858,35.867246741316805
GDP,31,6,-11.004843676077902,25.056769743211362,27.564511315055814,37.353652094245234
GDP,32,6,-10.455116691411673,25.481269343389602,27.800256826169537,37.006909558017774
GDP,33,6,-10.516563599073011,25.428287072096396,28.000008963510854,36.90875504183677
GDP,34,6,-7.174441476393013,25.24480898319914,29.946971460045518,42.35335833794262
GDP,35,6,-7.98164575866289,23.750801176512883,27.097326008955218,37.7132015488435
GDP,36,6,-9.151820882904818,22.457195992569382,25.86544213661269,37.26446242092341
GDP,37,6,-9.633872395536738,23.84600122083543,27.155040248567953,38.699869478004416
GDP,38,6,-8.832020927353838,23.775706739185463,27.055732560175926,38.54431320679197
GDP,39,6,-11.325675068417084,26.693932526725877,28.898707660029384,39.47870214826954
GDP,40,6,-9.58300343578374,25.412134737377574,27.994300136992788,37.65708048564908
GDP,41,6,-8.211045142684041,24.1289575393594,27.314894391264584,37.162465829230214
GDP,42,6,-7.823945867121243,24.800526085725178,29.106015118162915,40.56480528544904
GDP,43,6,-8.264306012360684,25.425945406596373,30.264825807753635,42.43358316840251
GDP,44,6,-8.502196370150743,26.044608228588487,31.18540307098325,42.970231277807414
GDP,45,6,-9.072554365750682,25.508159361985843,30.745548428826893,42.67448703742682
GDP,46,6,-6.949843158620314,25.548557377922574,31.852354185997246,44.368727649252705
GDP,47,6,-5.429084063989232,25.16538475376954,32.0859858800917,45.51991669248745
GDP,48,6,-1.5247093236133342,23.559064974880695,32.17765251260481,46.01581204074223
GDP,49,6,-0.8443476152023948,21.10465515947772,29.680694151027375,43.498143921992806
GDP,50,6,-4.188930263833527,22.033596540199653,30.7192691152918,46.15343862623522
GDP,51,6,-3.2484112218724355,19.272073081503063,27.4328821190295,41.607594277805475
GDP,52,6,-2.520859495750057,17.71690370901006,29.119333021356923,45.0634934135441
GDP,53,6,-0.4867686779885811,17.41945777631648,28.54066670527287,44.378973183949455
GDP,54,6,-0.5554042726850051,20.231390033365233,31.293726019535807,48.13958140293006
GDP,55,6,-1.8208642954901475,18.452381064961347,30.64794085125056,47.89995822574444
GDP,56,6,-3.266776553563222,18.91729496519723,30.171793654113735,46.906886837397295
GDP,57,6,-5.5035023968639605,20.416809202697397,32.08560580555972,49.914046845216944
GDP,58,6,-6.510463002356951,20.788980989388154,34.407017205723214,53.30614076673567
GDP,59,6,-6.0107824988701415,22.52108181255208,34.5916269916377,53.11367380988419
GDP,60,6,-9.928884838869926,24.500086838371754,34.876727179604636,53.061394822200846
NFP,0,9,0.0,0.0,0.0,0.0
NFP,1,9,1.249494303999294,5.742738001792332,8.72950713563298,11.528496047602312
NFP,2,9,1.792671344881505,9.358511721275898,13.209889092621095,19.274772088639924
NFP,3,9,2.6465995649554372,12.240832891363686,18.981081283100746,22.600254992431797
NFP,4,9,1.6916523381671489,13.426765186815231,20.299622817261362,28.87569304012683
NFP,5,9,1.2011328695872416,12.894697743116208,22.278827188664394,29.022207416202768
NFP,6,9,0.030668378407310983,13.548645612507052,22.793869998218874,31.855383636966835
NFP,7,9,1.6958265359558036,17.10281357596926,28.03717724761709,43.37837073347118
NFP,8,9,0.4651346457847555,20.0248316689554,31.929743580754355,59.7384006210997
NFP,9,9,2.0358832659610973,20.32440885633122,29.976768208666655,50.857293604323225
NFP,10,9,1.595715384900738,20.57133727289748,30.7988203377291,52.472751743111615
NFP,11,9,-4.418192669701288,24.674656509816966,38.59788719146095,62.329710759659655
NFP,12,9,-1.2469799186708304,25.937209892150154,40.905414244145184,66.58377981197329
NFP,13,9,-1.0816650611311642,26.99486134353125,43.45677196495361,71.15050584406602
NFP,14,9,0.31450601477640167,28.77522254343728,43.6616171660696,73.7236224668676
NFP,15,9,-0.2890361505087419,26.856205164078606,42.741585932386066,70.13476536375984
NFP,16,9,2.0546164027082328,26.889884778384324,43.97573207793959,67.85070888701706
NFP,17,9,0.4261251193309832,27.03241805826842,43.30837862460841,63.427106469467816
NFP,18,9,2.2510383894042767,23.535123258161168,40.510339238174616,61.57797051011738
NFP,19,9,2.190000065424888,25.848992478658438,42.553156188209044,62.77200648548976
NFP,20,9,2.0866202916919936,24.93613116333535,42.82583455056212,67.7291455528426
NFP,21,9,2.9218885177998786,22.413418295055152,36.24695560387671,56.927439448994924
NFP,22,9,1.6891504635806334,20.755176816907245,34.45411303618237,54.42320350566643
NFP,23,9,2.03131804673166,21.59458724234632,35.89411548094188,55.49297647606944
NFP,24,9,2.839508455030584,22.93593784221078,35.63935791334137,51.966250875447265
NFP,25,9,2.929925957967742,20.979915984043412,33.48970722949812,51.25576856597514
NFP,26,9,3.760921130780599,21.029702580732174,32.309106255412864,46.29727966322373
NFP,27,9,2.244369368771876,20.784112151750094,31.83362644804577,45.07112268467895
NFP,28,9,4.841422705994524,20.021918006709605,32.81196811376682,42.82188688190348
NFP,29,9,7.2792289716595695,23.01411369269288,34.623369660603586,44.549459507079455
NFP,30,9,7.907248576531048,25.890619778403927,36.91039418019495,47.89249027104337
NFP,31,9,6.490872895999293,24.8906727573898,36.61792226708233,47.477817284618425
NFP,32,9,7.3563119421768715,23.09519876147211,34.53261934942745,41.922310394181046
NFP,33,9,7.2300056038326295,21.210334981921235,34.73592642833421,38.232674416146764
NFP,34,9,7.7834495515748285,23.783653030425352,37.54970301167217,44.48523803567374
NFP,35,9,7.208585917307908,25.03141323838023,38.745415630280824,47.23193637658342
NFP,36,9,9.168950291494154,26.745468395878127,39.14832216848378,54.49947395929212
NFP,37,9,7.277892529679895,25.369769000837355,35.99856567121296,46.23147367783843
NFP,38,9,6.123649466480943,25.288149625080077,36.71963120051522,49.1186632281675
NFP,39,9,8.618659221177635,28.853598618507647,41.580980347140155,52.32672426430397
NFP,40,9,7.970966345572309,30.190916880254747,44.080996685927396,50.14550053363599
NFP,41,9,8.517191277177044,31.023205790489985,43.741229328904474,50.20628220072211
NFP,42,9,8.785918691622449,33.52082070026241,46.60045865751395,53.787040291442445
NFP,43,9,10.029128415217514,31.288711466430147,44.64656177398871,54.03218531122313
NFP,44,9,12.812731724815624,30.37732624130602,44.88907387948244,53.14362822582998
NFP,45,9,12.949221928654591,30.37104805220409,45.265029049713824,55.08914182506565
NFP,46,9,12.101507917710524,32.05244371789867,49.11725152089157,60.338129682101744
NFP,47,9,10.043879815347687,33.11408065399695,48.251605298395,64.49348661000799
NFP,48,9,9.088822078979515,34.001146903429216,50.360693739718954,71.75136207883172
